TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_0,0.6161250651965252,0.5354035224396045,0.987193495356729,0.5502706085275513,1.4745091892735986,2.0760628962138266,1.4997925808957537,0.6829201397665108
T_1,0.39595661113139613,1.4661531408364077,0.47236369775136056,0.9624806725310631,0.9652360219352445,1.1029112827491914,0.9889858721349183,0.1157937525078548
T_2,1.2824401879440583,2.1049931969398816,1.826263937483155,0.39471321846971985,0.7775097377677376,1.4769708428029236,1.7294410650286547,1.1483675062262095
T_3,1.0399730187584053,0.31172305480158813,0.773577032888961,0.7646377570717807,0.6655762455637848,1.068693694611515,0.2153997512200629,0.9292416837204461
T_4,0.2958559162716088,0.28302403346123245,0.3575809889607209,0.05840655588339667,0.3333178668168328,0.6922508852501527,0.10390350120243874,0.2624310260049655
T_5,1.123277817141318,0.7383919079025835,0.9710122554253154,0.13837471109793514,0.29369261582437634,1.4400371375736625,1.7159683113988753,0.9236742761342756
T_6,1.86071126460556,1.2393634931683788,0.8428972391850766,1.6106672898629992,0.30741407045876623,1.9514176702248998,0.8061797533484145,1.9493063758393798
T_7,0.7172961603864385,0.7270648022379267,1.7541290927378763,1.8179793487173428,1.4041173518072168,0.7467657964814053,0.17302029432255225,0.9267999448785431
T_8,1.1043207452316897,0.12115540750696241,1.5985631573228334,1.751630824767139,0.36011002933500225,0.6606518381908378,0.7355562416987589,1.8518911489920113
T_9,2.1943043245853797,1.7187324250496778,0.20464714115624455,2.122953669013869,2.1436701202090407,0.5367085479350874,1.5294163550589053,1.0833078615444736
T_10,2.13680135388603,1.7166788825607546,0.6601840379132488,0.16448200599963786,1.6680135468070632,1.8180363465957277,1.1576416286101898,1.877140582611671
T_11,0.45987116768993036,1.54461201500601,0.8431304894737991,1.1701170667590381,0.7023896725881545,0.8559051475050871,1.5604036879454553,0.9041243674581895
T_12,0.07141056848975359,0.20094962691401458,0.25554407548019126,0.07149154262448887,0.4022406446529674,0.25396591586519923,0.29497046772145624,0.3914697128026189
T_13,0.0048085695524150195,0.054814514232577286,0.05734814748005916,0.05698857655820195,0.011304523470507895,0.06263242896908307,0.010767763999475597,0.019604262225732087
T_14,1.7377873318453532,0.3171854833818712,0.2694631834823367,0.8073208653300662,1.794946018016615,0.24380837580943893,1.392417306294118,1.461301546854127
T_15,0.8839901860969519,0.3691673975446511,0.8460975554203237,0.9265968709992854,0.44654542741676573,0.49025935683012883,0.8214257396922892,0.792463924520543
T_16,1.5054962318328764,1.1958937146717776,1.9042518441014917,0.6495855076570474,1.3480284706771632,1.6488621366921428,0.8771051222560167,1.0830182217249624
T_17,0.008659647572779325,0.009414988773582015,0.004025286167265752,0.024219962158432883,0.03271929769354788,0.01025504423413571,0.037259950855127344,0.008292247372310827
T_18,1.3070457471926349,1.1426528675041414,0.118883854437154,0.2856705841529382,1.1513737261360286,0.11974847582794143,0.15607808431966144,1.963621904043391
T_19,0.0050965175847191,0.007524154897745537,0.03700389615650878,0.017735575346167175,0.004321592697287639,0.027545311622833125,0.017858394237499586,0.03106327993319049
