TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_0,2.7517428302629403,1.3126734396442208,0.5395187237463805,0.8177350196852086,1.3864353325552239,0.1981127921135852,0.8594216769800802,1.2187843355875851
T_1,0.37029253130493195,1.0159650311743702,0.983362081872944,0.9653918908127509,0.6581585741838396,0.607379331147885,1.4984233627903778,1.094338717761816
T_2,0.6595619570040131,0.45073722222891194,0.29363658033709256,0.24462205843780707,0.6574262653843364,0.2816516672025122,0.6557420835371796,0.4669800333541139
T_3,0.05926954959360402,0.07039712895179476,0.010940622437967732,0.030746038038580868,0.054126363735558305,0.005933601061645853,0.009956781600031356,0.00998711513173791
T_4,0.3068157833551638,0.763700871259913,0.6133867231553137,0.23030081969291855,1.191317270542023,1.4594028751169312,0.6442569768478318,1.9419777798322957
T_5,0.45895901962488006,0.9459523271424652,0.5146624548486701,1.0904992155046258,0.2700887485214546,2.0967658881749145,0.6261194902087551,0.7998844629595582
T_6,0.47387348909002014,0.7918069284525114,0.21301964465269593,1.2158918522067277,1.0864214380595696,0.43550731120873,0.7791952176637843,0.4864837968405498
T_7,0.2402793196492534,2.765763825696989,0.6192336540185892,2.8754657520323765,1.807073240999566,2.2448504534456486,1.7267221582154069,1.4124080259138267
T_8,0.9068315677809011,0.160456750819397,1.767732824374464,0.12862216617082778,1.4276325303159174,0.7205808846134827,0.3802850078422594,0.7393903983753702
T_9,0.09973459787734315,0.28688229912820035,0.17880658670740984,0.25573960334511964,0.177493617702999,0.12418237257807631,0.19456614633791974,0.5622055048778142
T_10,0.03827326434754219,0.04803842977701603,0.02686129816213346,0.04812765513504941,0.012006635669580426,0.019582506971154816,0.03702258918875394,0.014084927365698635
T_11,0.4476596112408946,1.2026306182465145,0.4871171986017428,1.1826076415632394,0.8236222953954372,0.47046307749408767,1.2682982278681925,0.4755591291673733
T_12,0.4744535906314583,0.9135631939256514,0.41165176645578166,0.7772615265149313,1.128814409596235,0.8252430675853171,1.1266579567858925,0.414238826524628
T_13,0.028150422355903388,0.04872414053807221,0.4797173577743047,0.3785853071496459,0.2895667220853736,0.33188875345560964,0.30792530143964797,0.0498448599944512
T_14,0.7705494039506587,0.3807053335719991,1.9206425827403681,0.3627862851783239,0.6966790002808622,1.1129160955602555,1.937208756904621,2.0457023644889247
T_15,1.927419554781085,0.5400581078203397,2.3499968863848757,1.623527656985224,0.7178459995152034,1.9413657321952666,1.8909892201850427,2.829187437969617
T_16,0.4251976906973671,0.2400809211145838,0.16711367185912107,0.3411879609775519,0.06607765022345463,1.0170716346610487,0.9462103961562222,0.09416082229635925
T_17,0.5783570828020267,0.5760092348140844,0.6091755343752324,0.43307414636871916,0.46263229218319807,0.5116590078921406,0.5463946163187922,0.052120255954898886
T_18,0.5417009429677477,0.25976540342853205,0.7141920907356144,1.01100472332404,0.6923909533743282,0.6776786030885821,1.1540950882562147,0.18188337933369705
T_19,2.3670163843520493,0.1863616601124924,1.5854246511781525,0.7610934028423165,2.1980050344682183,2.719516572011914,0.9174679994363896,1.5174103573084932
T_20,1.3092596158467575,0.2682182840857713,1.122100188859163,0.3928112349840364,1.5028914179296604,1.8038852254149977,0.28615477647191245,0.2037081047251476
T_21,0.7956177509862524,1.4853245991879578,1.2961863611645237,1.0493470009420762,1.2516819007630209,1.4226380085124926,0.31704297700597694,0.3565160671408025
T_22,1.587445719513918,1.9448714725968763,0.8588457778819385,0.724108837530699,0.4316328743935605,1.877273491948388,1.4798914059734776,1.8311186831303474
T_23,0.25265061373300685,1.7321867499023915,1.8690929183033909,2.620204709414905,0.4712574759879918,0.9139643693201384,1.9614317935546928,0.19194538840303604
T_24,1.7956268352521396,1.1155562261592764,0.8770346348519557,0.566265275355849,2.2364948307549732,0.8188742706381985,2.2422134864047796,0.3148742520758737
T_25,0.06810260187258882,0.06884585252900075,0.004495306798619947,0.0329339244496067,0.009980140170657507,0.062216701341203925,0.026366518269999924,0.04241130681889422
T_26,1.5858759715421828,0.6946695897901056,1.8193922921457015,2.348678204433056,2.2036150994122137,1.2193351183775902,2.334126475448774,1.6755936627243542
T_27,0.8555225189118654,1.5173148199533368,0.12962704271988718,1.1454708836546046,2.2453094470443054,0.6039158138054479,0.6265538305128873,2.115907551229204
T_28,0.40948899131127786,0.12073472955218577,0.18400402114688624,0.27149438973606643,0.0771092401301347,0.1856793619477333,0.3613341710503999,0.16379862993185237
T_29,0.638566942131376,0.7088963608450015,0.4634778519120566,1.003394490064824,0.2561735756300474,0.7886178159212389,1.0167215630544344,0.5789969933354069
T_30,0.007975985440432442,0.00711533837668182,0.006777775759281595,0.02164911944755775,0.007301161650948656,0.012686609887310523,0.015326040529297884,0.001570611070503559
T_31,0.7336337028146503,1.945866741409775,0.3625858153218441,1.033764541349976,2.3553992572519813,0.7496794306217541,0.5473894665579773,2.305677109368379
T_32,1.4384102984297864,0.5138385315328096,2.1936083095638947,0.6105425342706357,0.17675806857655466,0.6076689450562589,1.9470307814623884,0.25037951051154866
T_33,1.4976719730891266,1.5647304738499899,0.8044476573289554,0.16945199518708298,0.39685860441957876,1.3989265914133089,1.6569843146026484,0.41012303225472935
T_34,2.332198958726602,2.481499234433346,2.6542437415114417,1.7989195392097947,0.9028924842286459,2.563799110289244,1.069435662587406,0.7836821016457513
T_35,0.22447816506036652,0.24710693791175384,0.17311884180251197,1.5731435313724988,2.199344589461476,2.256785911717188,0.3859067714304755,0.4174381054013049
T_36,0.4120954401307213,0.40032310050189124,0.40364278105734097,0.511210611924876,0.24661874331947922,0.4579419307556345,0.09640072279128448,0.0680792785648765
T_37,0.3335865564171302,0.7842567145936441,0.2047826493215879,0.7800741376551164,0.4464545963693529,0.7165818126462635,0.41599224028094395,0.7916841272792818
T_38,1.9094004322251832,0.8549347877113004,0.7504556268945135,1.0262605118336654,1.2140442106155447,0.9376081796327201,1.8649953002684259,0.5508882095488725
T_39,0.8715513243482393,2.228415833813247,1.9798575179950686,0.2807971781988391,1.1164301815967956,1.3017278844045992,1.7827435464119619,0.9281035213022129
T_40,0.9513064343706057,0.12584937833136634,0.5603053360696191,0.14422904384586888,0.63641126444009,0.6480096407238932,0.36803101883212086,0.8262504932083453
T_41,0.39556468351747676,0.05397252059350417,0.2610451066124372,0.3055625687400836,0.08965747329619092,0.2577315589656812,0.39447412097100615,0.6420595547953796
T_42,0.1821510328952315,0.16012537355007286,0.17420173007520456,0.03978799047257955,0.27712998784673193,0.1692667888584303,0.03324109137584728,0.27122088487041707
T_43,0.6950559904008936,0.5102207067561317,2.42717530849606,0.9840830393077289,2.7096568049185104,2.8334173882118794,0.5351667049450342,1.8672806529678156
T_44,0.19784600865501362,1.5384048430054937,1.4207138729117013,0.6702689175464157,2.8058523053655624,2.2849238534165135,1.8509461985722744,1.7919893513670913
T_45,1.285133833709011,1.1269677719520137,0.9959318844999244,0.41501024364604244,1.375991845205591,0.24289382271750318,0.2219790588721648,0.6603733623645026
T_46,1.45738409608404,0.09725422051710651,0.3671744581973822,0.205480881669552,1.134111538992811,1.2105996016232439,0.19899366124694445,0.0902739169367856
T_47,0.7944267942927331,1.193772598366654,0.7036593016414965,2.022521874464874,1.6831590001252192,2.0890106314606465,2.5918769323289013,2.489738075705189
T_48,0.7778084212562513,0.41127419191512493,1.8578152776162187,0.36894007789729644,0.17476933514639292,1.7879736103205144,0.7280223783915618,1.9627239881440757
T_49,0.7168950211797508,0.4668613599218016,0.40943319980110493,0.4646840516781395,0.09157442338182631,0.7330788979412423,0.34366143844737634,0.4629581243736837
T_50,0.27013582610751874,0.8800992611472838,1.9092724224229107,0.32611756487737015,1.0557077669483128,1.829633624320928,0.7432401149752301,0.4306516078338559
T_51,0.9417030914252105,0.693547748447787,1.3739919081532705,0.3171769280523115,0.7689307006968422,1.9155347632832855,0.3935342375357292,1.3970688397605437
T_52,1.5483692849848207,1.4586691307286355,2.535983997525597,0.8862719537419501,2.5010334192572232,0.7548674166504789,1.25744996221639,2.0995935582517586
T_53,0.9005684119874436,0.8077468844164735,1.2193575899906626,2.8130927921371938,2.081607834602022,0.7240838151395282,0.5621180171362699,1.4414492383140596
T_54,1.9886094314552116,2.029932521367549,1.9823584789675086,0.9892030628640078,0.4361372582582523,0.33885219990741267,1.7266610784968857,1.1717979665759488
T_55,0.6614653318814023,1.0952012632517691,1.6209883483840362,1.7425511736986852,2.4846232118569924,2.023322236880529,0.2110296698168057,1.2273093654732041
T_56,0.39651282941675636,0.9998241679505356,0.5134703295784315,1.2747207580686457,1.2505945382298638,0.5856967423380139,1.0615882132562862,0.3044131847910193
T_57,2.1579775394477854,2.2481678378696848,0.389614959136149,2.1900136815448055,1.961300009115954,1.0489337849403282,0.851452030804758,1.8882639369941892
T_58,0.002702738132740949,0.03690916187872639,0.023606116803070103,0.03218139754656524,0.04359065306165956,0.02758342746982832,0.0191088973779492,0.024287225542908693
T_59,0.257420197806604,1.2244053961056616,0.9427265786846662,0.3826546350196093,2.5701550390652,1.2288342496081899,0.2368376865742443,2.529557628180875
T_60,0.8099531450891413,0.7662104230290381,0.22535117299990218,0.37136057989885746,0.8434795105744861,0.8691149904899791,0.8361255823957181,0.29026262892561117
T_61,0.645720730113214,1.1584505688221447,0.5776971074830324,2.656016874193763,2.0115216469273425,2.889759645759397,0.6451283638735616,2.1822422324794992
T_62,1.8595717167648134,1.6346082393764778,0.6771260106210726,1.7723213883921887,1.4150440927643406,0.3734082671102337,1.7661276275492341,0.875588592477828
T_63,0.41038541668451106,1.0205033940851818,0.8106263669075863,0.9336557118175222,0.7051028128036673,1.0367212687809946,0.14680360800951306,0.11912787238076185
T_64,0.8843952323209177,0.4923606853145026,0.7757189017025681,0.19288898752587208,0.7833002657295265,0.6925334313522133,0.4438936396628017,0.08136079552249216
T_65,1.4527279822488404,1.6313097386600541,1.115851741299284,0.8109821161158486,1.1677890225708198,0.25500890508665874,1.6477790716148268,1.635121627841062
T_66,2.0376360696153486,1.7456289218512298,2.140197326785774,0.5005827934872817,0.9315083336031239,2.0731815977396497,1.1704512404533134,0.6612523191593488
T_67,1.535054245216959,0.4829705650994143,2.7425747404890357,2.5177675965914714,1.2152256086940743,2.829687714410265,0.8229754563677236,0.29529282218937714
T_68,1.546404849610942,1.6829013371231436,0.21922876873990824,0.4284239954401684,1.629135210313198,0.878531084150931,1.1681650075413854,1.210309980943718
T_69,1.2058664050227026,2.398804328178697,1.086561365491584,1.0822191211482601,0.45526658086569205,2.1562555477529033,0.9852030750530852,1.4185374195271472
T_70,1.4335802679946041,1.0008259672993627,1.03217830792149,0.28208079046106116,1.1974459303737206,0.6320320241158165,0.5757493160652978,0.5735145005239033
T_71,0.07672194016361522,0.2016247141609951,0.20731938261106342,0.23701025600854517,0.301930536688024,0.142511890116753,0.20193738862158903,0.13560649820537496
T_72,0.7083628910475988,0.24128757154421931,2.059117085043619,2.0976847056189962,0.6724114162599405,1.6358964524764323,1.15663730340205,0.6461324014927958
T_73,1.2293075705336014,1.9466474288693605,2.0938677586150916,1.5898774173797445,0.6125038927943209,1.5500956278497298,1.6491662926727184,2.0286711548428933
T_74,0.4438390499945504,0.34547272760163256,0.09751051196544228,0.2466437201475794,0.43340545859952617,0.2769519190266073,0.40506445618324105,0.3141722171162951
T_75,0.2237437514806759,0.4127172990132818,0.37337587163162744,0.1312196892213457,0.38294676929769556,0.10228910345057285,0.04272024054104874,0.15260315290427698
T_76,1.3783678974676623,0.5732719438342007,1.5428656211327914,1.639122825942787,0.5286639697569442,1.6927643921833115,0.5792782988806098,0.249367811413967
T_77,0.9102406529027055,0.7831894377916627,0.867232187217874,0.6100846906809292,0.48233346914586156,0.35235635256621956,0.09365828459187304,0.36851719185563275
T_78,1.6570264024536754,0.9929869832316313,2.3923822615360137,1.411231013641179,1.2356820845943173,0.2960331005793987,2.836228463945668,1.755160761049941
T_79,0.8051120562882096,1.4627199068262744,0.272971592216092,1.4544387050982057,1.51775260120043,0.25152991153256,0.5224801963208304,1.0743776853894151
T_80,1.7107975602591425,0.22511451346772587,1.1255028272824867,1.0256839234952497,1.0358696368152625,1.75340011492665,0.13337528095836576,2.0256577185097884
T_81,0.07612404445828219,0.11605778658459455,0.07476764346216053,0.04863496133772973,0.08208678970990618,0.04731532297961773,0.10521844159495802,0.12188706086009916
T_82,0.35448002038514265,0.17277515080161368,0.34740929614698635,0.10411750046830962,0.3306453532114619,0.17311895117006065,0.2517420108230759,0.175553746197465
T_83,0.6267773839806468,2.1619415027240825,2.4883227449561574,1.1593402153368229,0.8398274365795543,1.2215747151412983,2.461001078214025,1.8756581609966294
T_84,0.8086445698407421,0.524172772855396,0.792528115376208,0.9987316752162332,0.7291406608864585,0.9819187410047004,0.5534329757025478,0.4674661893975609
T_85,0.8838660905484375,0.5486709207874472,0.7304026350731435,1.551576932912106,0.9221647077280426,0.4855369293557213,0.3625478865630462,1.2706886088118943
T_86,0.7841506532582725,1.0324949349067665,1.1558238841999022,0.6951451826266166,1.7124982975192558,1.0055027464788302,2.364466819497264,2.3104428697797883
T_87,1.1520464059576427,0.5791741386318386,0.8162986957593287,0.8266873811588114,0.9176056234328862,0.42544116544213667,1.0772508325279413,1.096728034393005
T_88,2.2551309837006546,2.6890027805678782,0.6035848518901149,1.8744651124800735,2.186692484793702,2.461076720900021,0.5856207956120449,0.38935920674903757
T_89,0.9407106799603119,1.5342967468185122,0.600178612722743,1.3684293081589476,1.394831679364596,1.5663395327130982,1.6169299273917548,0.9966691839719373
T_90,1.5806285699577272,0.8031774605413186,1.5860477589486226,0.674781829753492,0.22498348869231066,1.522119396210027,1.4722216069950125,1.5416378866687293
T_91,0.4409060398674249,1.53830975883305,1.2523335765276737,0.13858457643064467,0.8122192550928189,0.8888111775272851,0.9296831804870072,1.174769254321574
T_92,0.9062912112127394,0.886089516418521,0.3808660350257541,2.7409772692019914,1.0904112508166857,0.7408772045081957,0.705035124144943,2.678063746511957
T_93,1.5687899112933053,2.0092405401521933,0.8936225377127606,1.8926948116414928,0.17809838408496687,1.3127968247962984,1.909748311697923,2.1866886119166944
T_94,0.9029935471487995,0.19785845769129332,1.593547003413708,1.4406910177687844,1.214237691828791,0.1411234186887882,0.4878832589836044,0.6336500072376484
T_95,0.2057839648910589,0.16962364606735839,0.10275516783423402,0.11942641496116543,0.13982523694089405,0.10857728311158457,0.17023817261159366,0.08219260242433905
T_96,2.8412424501923503,2.2560655117808643,2.506277744180921,2.164387456686244,1.908086578206463,1.7255466784960563,1.8341429446646182,1.505242384366752
T_97,0.17805992205079696,0.7496766614317342,0.42513890978313074,1.246985191805062,0.1437194482083155,0.8986624323268477,1.4190236900958964,1.5282542116130253
T_98,1.9508423580659813,2.045022745651761,0.5046400219670143,1.7891820349268197,0.8960802099742954,1.4856107560293048,0.702466952506681,0.4623456433998849
T_99,2.0873735362991512,1.2667623288708354,1.675173983848009,1.765713844521702,0.32053871298236136,2.466547318270383,2.6366962526254945,0.5706882782383602
T_100,2.696517250514751,0.7363013091609526,1.9862592742465697,0.5656013754903613,2.7929881510383474,0.9134406930046454,0.7245306138757723,2.7963800981983384
T_101,1.534122743045413,0.7122451098529987,0.4441411118969166,1.1552453337136908,0.6473718062075485,1.6773197943341212,0.691701236995982,0.8300177097155761
T_102,0.8156967344632589,0.877658059023666,1.5469892069469702,1.6625217198814748,2.2086723816826677,2.1607173018271135,0.5387321925951584,1.5219557042360154
T_103,1.1461029645558507,1.2617657822243027,0.21135766082625038,0.9712781155684602,1.0758882284799416,0.2545689605390925,1.8663909014262978,2.633386823850156
T_104,1.098984217616335,0.8803718268752516,0.17444954786056727,0.6461087306769899,1.90391614544614,0.616042974659786,1.7487283087109249,2.5107515431174026
T_105,0.2576394868347673,0.5908262862648979,0.24645266666150895,0.6452869862799482,0.8479068303845935,0.6734792295064485,0.18741106425898296,0.5716724064649703
T_106,0.07773668067990178,0.06854328625244915,0.07385231743335735,0.012493098190539018,0.028265778705881137,0.0388647561543311,0.0945874459678748,0.05703967480994338
T_107,1.4779336423849518,1.3053919496364506,1.0873451009268327,0.9978805371571462,0.5621314527671284,0.6824820904075158,0.7420727312262335,1.4938690246727222
T_108,0.17135033465426558,0.039044993215541786,0.059171486187979565,0.2689499424038635,0.3579258970635647,0.342084944008688,0.19208865934982677,0.05932923075439102
T_109,0.5148547426443848,1.4722727865129477,1.8264660753576798,0.4706977022546879,0.33460053119239175,0.4078571073854421,1.9883054282079284,0.5780697044040444
T_110,0.19278077180060832,1.5210648094946924,1.2564630390222726,0.9121267372758327,0.6041345296965285,1.044403198990974,0.48127466289383647,1.362435106176766
T_111,0.6749874148515521,2.1308220223892294,0.9687907470350215,2.2790144309216585,0.8033686349601444,0.32133075053312155,2.8028698086921766,1.6887442976537954
T_112,0.5128477727597807,1.4933277930434354,1.2509625333362255,1.482339658744793,1.2320041533060926,1.1574586571497618,0.9483798244508156,1.2147891674856843
T_113,0.10109788284863368,0.4931038953952055,0.6330699711653198,0.18670679108702953,0.2750866626773346,0.13131377106327724,0.5885951372749247,0.5191112409043896
T_114,2.1322102577052666,0.5565798211092807,0.3500399778600427,1.413423123051417,1.9898460742796407,1.1737279071575772,1.5876740581524664,1.628477039954266
T_115,1.6267901048287599,0.8203074665835549,0.26987085778465847,2.5987914745664256,0.4201510191748904,2.5140419030093906,0.2761208038855979,2.050460916777908
T_116,1.092144566531233,1.1611491131647107,0.20902411642307916,0.4875101494612474,1.2609148352501318,1.3578061316663317,0.7982287269256358,2.062671789649068
T_117,1.258510216139828,0.36281220824958593,0.9511663680597839,0.39248739615482997,1.5624765167470005,0.9781508382933486,1.3215059490712484,1.272543317058135
T_118,0.006886328208015191,0.0046690866098229745,0.039664931583425656,0.018357421447325006,0.027716671231496508,0.03699923381221727,0.04385231369164974,0.04432092691588953
T_119,0.37107508172027354,0.4114950136870169,0.8505742794847112,1.168534924286194,0.7661256559397213,1.1730777802279315,0.544614201109572,0.38527141684622146
T_120,1.2412112727496407,1.0064579586491489,2.6301075937835168,0.7122999262069944,2.03260666040257,1.8081134065080295,2.5206818816341685,1.7243073121041617
