TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_0,0.4505504006083041,0.23957405274774268,2.0275462310906525,0.372065343344371,1.6641671088233343,1.53092866827614,0.3726107189432019,1.1449776718671458
T_1,1.3309111784364236,0.18797113530927168,1.0399268604869571,1.610394379436509,1.4761592333452573,1.3326149199262391,0.7713639575396212,0.7521160796837909
T_2,0.5424925855175863,1.5102080145314454,1.3199310905037174,1.7305197346473151,0.6262338795483023,0.8823200143387996,0.485226117458523,0.7160981860721667
T_3,1.069363102715188,0.5643937039881449,0.5152214072275128,0.16179778906165812,0.19550696685836974,0.7142832017245437,0.21394694186623164,0.12974511232011554
T_4,0.3186442200097505,0.8475024505182553,0.5686956957748638,0.739027306580314,0.2651279492630466,0.07270394709491297,1.2032671004463906,0.8883364619603866
T_5,0.3201476263466867,1.6622244102872126,1.456690552206792,0.7557210183641427,0.3166296762462075,0.14565639296650473,0.9902546642513187,1.3372273684433316
T_6,0.06433706317336871,0.06232651051596737,0.0736166357267474,0.03917760516516153,0.06733861819002215,0.05269248461613893,0.0542329913021009,0.03864388838214922
T_7,0.3750295079316892,0.364938420005288,0.13274043856741308,0.7495665446424734,0.2661184648856626,0.7534786473852128,0.11504160380553291,0.33385746647429543
T_8,0.5970629442048087,0.3480123872711183,1.2076300584759672,0.435321432374197,1.1539743862386924,1.31984736536515,0.7005721673627373,0.5824974587572131
T_9,1.4587610181671848,1.6187342498167343,0.919144093711255,1.1169918122995315,1.0179725884219666,0.7320028326121188,1.5629780943326523,0.5334050937735948
T_10,0.2645533663048527,0.8321625996398074,1.9679313550022166,0.23845268260017777,0.7680436675604713,0.9492322639210568,1.4793174045275395,0.4099784240795201
T_11,1.3648902154546816,1.60584642537453,0.19479015174390943,1.5945407398099745,0.6996948900087121,0.6082513821769653,0.797530576111056,0.18869540455605704
T_12,1.7042242178641482,1.5114147627059018,1.0454656550402959,1.7344946895585354,0.8255591354602151,1.1660723377010518,0.9903053778356892,1.3516714759197128
T_13,0.11668593214739949,0.7667409977134277,0.33103136072772776,1.5991747538520849,0.9776059111414088,0.9635129620489875,1.4914998294416095,0.11790782357398118
T_14,0.20306613115619862,0.22447776689793594,0.3835088357609815,0.03947375202813522,0.07512607329109519,0.17318981678475984,0.13153636605063396,0.12922746333128604
T_15,1.813625003552106,0.8308638104232788,0.5483469910196634,1.7752068490488009,0.7739495205602426,0.8558772207092016,1.1445967189383837,1.8225285318646793
T_16,0.9278607301159354,0.5720733817542846,0.5138577032217697,0.35175112250007146,0.28684093165383684,0.48184700630992744,0.25459940445083495,0.4131681719310809
T_17,0.7916697539011613,0.7222340824706176,2.08937662740235,1.2380446393856261,1.831204192727709,1.0112080113488844,1.0254894000267916,1.4356422241259217
T_18,0.916754865631694,0.8866304635138674,0.6012826814720278,0.7814797141470361,0.28166456935494477,1.020585378314244,0.6621087861799285,0.6059752127308742
T_19,1.2853222341096449,0.42761424104070345,0.1701516809000826,0.3113449365985219,0.7920510678464907,0.15660193586180593,0.8368132064955324,0.9101695494751547
T_20,0.4959354552561212,1.26564863075401,0.2088686407177432,0.27076018032832816,0.6038666985846634,1.044504966901489,1.4391621215550234,0.7455068557746091
T_21,0.8186382914630012,1.2385527006437331,0.9124674604168984,0.14024974188637906,0.2283142718597404,0.7124649810988318,0.4790164667712802,1.184695564725315
T_22,1.8858893394922003,0.1620960130779054,0.998951364608701,1.8665433510373732,1.2552647942233464,1.078741467572617,0.6033517992201675,1.4514326125606796
T_23,1.805751802317082,1.074406642457547,0.5091314122449475,1.0084193114271816,1.2894375205272093,0.5909104405860256,0.12009656288582196,0.636968183181196
T_24,0.8950514837399021,0.44839496502858506,0.7463419852752977,1.0333037714993187,0.33475522086800424,0.19882203414418867,0.3751037594781754,0.49493088625607756
